Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
ford,focus,2000.0,2.0,hybrid,manual,277609.0,3.0,4.0,2000.0
ford,fiesta,2008.0,2.7,hybrid,semi-automatic,83722.0,5.0,1.0,8525.0
honda,accord,2020.0,1.8,diesel,automatic,43859.0,2.0,3.0,12522.0
toyota,rav4,2009.0,4.5,hybrid,automatic,12159.0,2.0,4.0,13556.0
ford,fiesta,2021.0,3.1,petrol,automatic,118970.0,3.0,2.0,12620.0
hyundai,sonata,2018.0,4.9,petrol,semi-automatic,170433.0,5.0,2.0,10991.0
honda,cr-v,2017.0,5.0,hybrid,manual,297032.0,5.0,5.0,9259.0
ford,fiesta,2017.0,2.1,petrol,automatic,122987.0,4.0,1.0,10340.0
chevrolet,impala,2001.0,1.3,diesel,automatic,145662.0,4.0,3.0,4286.0
mercedes,gla,2003.0,3.6,petrol,automatic,207893.0,2.0,2.0,5942.0
hyundai,tucson,2015.0,2.4,petrol,automatic,116682.0,2.0,3.0,10166.0
bmw,3 series,2016.0,2.2,petrol,semi-automatic,123732.0,3.0,2.0,8625.0
toyota,corolla,2020.0,3.9,diesel,automatic,34167.0,3.0,4.0,14816.0
volkswagen,tiguan,2003.0,3.4,diesel,manual,19996.0,3.0,2.0,8000.0
ford,focus,2012.0,4.6,hybrid,automatic,206405.0,5.0,5.0,10671.0
toyota,camry,2019.0,4.8,petrol,manual,142494.0,2.0,2.0,11750.0
mercedes,c-class,2002.0,3.6,hybrid,semi-automatic,173748.0,4.0,5.0,5825.0
hyundai,sonata,2013.0,1.2,petrol,automatic,222661.0,3.0,4.0,6246.0
chevrolet,impala,2022.0,4.9,petrol,automatic,102089.0,5.0,5.0,15058.0
hyundai,sonata,2017.0,2.8,diesel,automatic,260479.0,3.0,1.0,8290.0
mercedes,c-class,2008.0,3.4,hybrid,semi-automatic,278091.0,3.0,2.0,5338.0
toyota,rav4,2003.0,3.6,hybrid,semi-automatic,207321.0,5.0,2.0,5453.0
chevrolet,malibu,2018.0,2.8,petrol,automatic,230958.0,4.0,1.0,9180.0
volkswagen,passat,2013.0,4.5,hybrid,semi-automatic,65084.0,3.0,3.0,12198.0
volkswagen,tiguan,2022.0,4.4,hybrid,manual,97612.0,4.0,4.0,14147.0
volkswagen,tiguan,2003.0,3.2,electric,semi-automatic,73151.0,4.0,4.0,8736.0
ford,fiesta,2011.0,4.0,hybrid,automatic,210158.0,2.0,2.0,9696.0
kia,sportage,2023.0,1.4,electric,semi-automatic,244698.0,3.0,4.0,9506.0
kia,rio,2011.0,2.2,petrol,semi-automatic,274304.0,3.0,5.0,4113.0
audi,a4,2023.0,3.9,electric,manual,154684.0,3.0,3.0,13806.0
audi,q5,2018.0,4.4,hybrid,automatic,149337.0,5.0,3.0,13413.0
mercedes,e-class,2008.0,4.0,diesel,automatic,271248.0,4.0,2.0,6575.0
mercedes,c-class,2004.0,2.5,hybrid,manual,98962.0,3.0,4.0,6820.0
volkswagen,tiguan,2021.0,1.3,diesel,manual,164120.0,5.0,2.0,8417.0
volkswagen,golf,2022.0,1.9,electric,automatic,24515.0,2.0,5.0,15609.0
kia,rio,2023.0,2.4,diesel,automatic,180980.0,5.0,2.0,11280.0
honda,accord,2020.0,3.0,electric,manual,42460.0,4.0,1.0,14250.0
ford,focus,2005.0,1.6,electric,semi-automatic,14853.0,3.0,3.0,8902.0
volkswagen,golf,2000.0,2.1,diesel,automatic,70286.0,3.0,1.0,6294.0
bmw,5 series,2019.0,2.3,hybrid,semi-automatic,270864.0,2.0,1.0,7682.0
toyota,camry,2015.0,4.0,diesel,semi-automatic,126329.0,5.0,2.0,10073.0
ford,focus,2001.0,3.8,hybrid,automatic,226739.0,4.0,4.0,6165.0
bmw,3 series,2000.0,4.5,electric,semi-automatic,274401.0,4.0,3.0,5111.0
hyundai,sonata,2013.0,2.1,electric,automatic,227696.0,4.0,3.0,9046.0
toyota,camry,2015.0,3.7,electric,semi-automatic,74492.0,4.0,1.0,12810.0
ford,fiesta,2022.0,2.9,diesel,semi-automatic,135747.0,4.0,4.0,10885.0
kia,optima,2011.0,3.0,diesel,manual,30805.0,5.0,3.0,9783.0
mercedes,c-class,2023.0,1.5,electric,semi-automatic,199403.0,3.0,5.0,10511.0
kia,optima,2000.0,1.1,hybrid,manual,289881.0,3.0,3.0,2000.0
audi,a3,2023.0,4.6,petrol,semi-automatic,292227.0,2.0,1.0,9755.0
honda,accord,2017.0,1.4,electric,semi-automatic,110132.0,2.0,5.0,10397.0
hyundai,sonata,2008.0,3.9,hybrid,automatic,289316.0,3.0,2.0,7113.0
kia,sportage,2022.0,2.8,hybrid,manual,281596.0,5.0,5.0,8868.0
volkswagen,passat,2019.0,4.6,hybrid,automatic,28657.0,4.0,4.0,16326.0
hyundai,tucson,2001.0,1.6,diesel,manual,209694.0,5.0,5.0,2000.0
volkswagen,golf,2010.0,2.5,diesel,manual,296480.0,2.0,3.0,3670.0
chevrolet,impala,2007.0,1.4,diesel,manual,193425.0,5.0,3.0,3731.0
kia,optima,2004.0,2.3,petrol,semi-automatic,142028.0,2.0,4.0,4759.0
volkswagen,golf,2002.0,4.6,hybrid,manual,12628.0,2.0,1.0,10047.0
volkswagen,golf,2015.0,4.7,electric,automatic,91544.0,3.0,1.0,14969.0
hyundai,sonata,2007.0,4.9,diesel,semi-automatic,30188.0,5.0,1.0,10496.0
toyota,corolla,2016.0,1.6,petrol,semi-automatic,67192.0,2.0,4.0,9156.0
ford,explorer,2001.0,5.0,hybrid,manual,248527.0,3.0,2.0,5429.0
bmw,5 series,2003.0,3.0,diesel,semi-automatic,245888.0,3.0,1.0,3082.0
toyota,rav4,2005.0,1.4,electric,manual,153024.0,4.0,1.0,5939.0
ford,focus,2023.0,2.5,petrol,manual,9847.0,4.0,4.0,13303.0
toyota,camry,2012.0,4.8,diesel,manual,40530.0,2.0,3.0,11689.0
bmw,x5,2010.0,3.8,diesel,manual,189193.0,3.0,5.0,7116.0
volkswagen,tiguan,2003.0,3.5,petrol,manual,288928.0,3.0,3.0,2721.0
kia,optima,2022.0,2.7,diesel,manual,154055.0,5.0,4.0,10318.0
volkswagen,tiguan,2009.0,4.5,hybrid,manual,168429.0,5.0,5.0,8931.0
volkswagen,tiguan,2015.0,1.1,petrol,semi-automatic,53792.0,3.0,5.0,8624.0
ford,explorer,2000.0,4.2,petrol,manual,185660.0,2.0,4.0,4586.0
hyundai,sonata,2011.0,1.5,diesel,semi-automatic,233134.0,4.0,1.0,4237.0
bmw,5 series,2018.0,1.2,hybrid,automatic,254393.0,4.0,1.0,8112.0
volkswagen,tiguan,2009.0,3.0,electric,semi-automatic,99726.0,5.0,1.0,9805.0
hyundai,tucson,2004.0,2.5,hybrid,semi-automatic,226047.0,3.0,1.0,4279.0
toyota,corolla,2008.0,2.1,diesel,manual,20238.0,5.0,3.0,8195.0
kia,rio,2020.0,4.6,hybrid,automatic,236754.0,3.0,5.0,12464.0
ford,fiesta,2014.0,2.0,petrol,semi-automatic,82299.0,3.0,2.0,8654.0
chevrolet,impala,2008.0,2.8,hybrid,semi-automatic,63673.0,3.0,3.0,9026.0
hyundai,tucson,2010.0,3.3,petrol,automatic,124811.0,5.0,5.0,9403.0
ford,fiesta,2007.0,1.3,hybrid,manual,32956.0,5.0,4.0,7840.0
toyota,rav4,2007.0,2.6,electric,manual,237475.0,5.0,4.0,6050.0
honda,accord,2005.0,4.8,petrol,semi-automatic,71134.0,4.0,5.0,8977.0
bmw,5 series,2006.0,4.5,petrol,manual,284826.0,2.0,4.0,4703.0
bmw,x5,2003.0,5.0,diesel,manual,288094.0,5.0,1.0,4238.0
volkswagen,passat,2000.0,1.5,electric,automatic,160968.0,5.0,2.0,5880.0
toyota,rav4,2007.0,4.4,petrol,semi-automatic,293148.0,4.0,1.0,4737.0
toyota,camry,2005.0,2.3,petrol,manual,283017.0,2.0,1.0,2239.0
mercedes,gla,2008.0,4.0,hybrid,semi-automatic,13396.0,3.0,5.0,11232.0
ford,fiesta,2009.0,4.4,diesel,semi-automatic,39084.0,3.0,5.0,10418.0
honda,accord,2021.0,1.8,diesel,manual,116261.0,4.0,2.0,9874.0
hyundai,elantra,2023.0,4.5,electric,semi-automatic,79478.0,4.0,4.0,15910.0
toyota,corolla,2005.0,3.7,hybrid,manual,180656.0,2.0,2.0,6686.0
mercedes,c-class,2009.0,1.2,hybrid,manual,15053.0,3.0,4.0,8698.0
ford,explorer,2002.0,4.0,hybrid,automatic,258945.0,4.0,3.0,6021.0
chevrolet,impala,2018.0,4.7,diesel,automatic,190657.0,4.0,5.0,11886.0
ford,fiesta,2013.0,3.6,hybrid,semi-automatic,85702.0,4.0,1.0,10885.0
hyundai,sonata,2002.0,3.7,electric,semi-automatic,75401.0,4.0,5.0,8891.0
toyota,camry,2022.0,1.5,hybrid,manual,276618.0,5.0,5.0,7667.0
audi,q5,2009.0,2.8,hybrid,semi-automatic,88059.0,3.0,4.0,8838.0
mercedes,gla,2001.0,2.1,diesel,manual,36496.0,3.0,4.0,5770.0
toyota,corolla,2007.0,3.4,electric,manual,165315.0,3.0,4.0,8293.0
hyundai,tucson,2011.0,1.2,electric,semi-automatic,216797.0,5.0,2.0,6264.0
hyundai,elantra,2019.0,1.8,hybrid,semi-automatic,287756.0,5.0,5.0,6844.0
bmw,3 series,2007.0,1.5,electric,manual,138200.0,3.0,1.0,6936.0
chevrolet,impala,2019.0,5.0,petrol,automatic,266558.0,2.0,2.0,10968.0
bmw,5 series,2019.0,1.2,diesel,semi-automatic,180993.0,3.0,5.0,7380.0
chevrolet,equinox,2011.0,3.2,electric,manual,293123.0,3.0,4.0,6737.0
volkswagen,tiguan,2008.0,1.9,electric,manual,92722.0,2.0,2.0,8545.0
honda,civic,2005.0,4.4,electric,semi-automatic,156422.0,5.0,3.0,8871.0
mercedes,c-class,2000.0,3.0,electric,manual,19128.0,3.0,1.0,8717.0
volkswagen,passat,2018.0,4.1,electric,semi-automatic,159375.0,2.0,4.0,12412.0
kia,rio,2021.0,3.5,hybrid,manual,58297.0,4.0,2.0,13734.0
ford,fiesta,2020.0,2.7,diesel,manual,112323.0,4.0,2.0,10553.0
bmw,5 series,2006.0,2.4,electric,automatic,144613.0,4.0,2.0,8907.0
volkswagen,tiguan,2005.0,1.9,hybrid,automatic,195977.0,4.0,1.0,6080.0
honda,civic,2000.0,2.8,diesel,manual,67531.0,3.0,1.0,5549.0
toyota,rav4,2018.0,4.9,diesel,semi-automatic,89605.0,5.0,5.0,12607.0
volkswagen,passat,2004.0,3.4,petrol,semi-automatic,66782.0,5.0,2.0,7364.0
mercedes,gla,2002.0,3.7,electric,manual,215352.0,2.0,4.0,6092.0
honda,accord,2003.0,3.7,hybrid,manual,112013.0,5.0,3.0,7459.0
hyundai,elantra,2008.0,4.6,hybrid,manual,190787.0,5.0,2.0,8284.0
ford,focus,2019.0,3.6,petrol,automatic,230081.0,4.0,3.0,10298.0
honda,accord,2015.0,2.5,diesel,manual,153086.0,4.0,4.0,8038.0
honda,accord,2010.0,2.8,diesel,manual,114152.0,3.0,1.0,7616.0
bmw,x5,2002.0,4.7,electric,semi-automatic,140219.0,5.0,4.0,8595.0
mercedes,c-class,2011.0,4.8,diesel,manual,192258.0,4.0,1.0,8354.0
audi,q5,2007.0,4.2,electric,semi-automatic,207120.0,2.0,4.0,8257.0
mercedes,gla,2002.0,1.4,electric,automatic,65373.0,3.0,4.0,8292.0
bmw,5 series,2018.0,4.9,electric,semi-automatic,91708.0,3.0,4.0,14565.0
toyota,rav4,2018.0,3.1,hybrid,manual,151772.0,3.0,2.0,10564.0
toyota,rav4,2023.0,4.0,electric,semi-automatic,42653.0,5.0,3.0,16146.0
chevrolet,impala,2006.0,3.0,electric,manual,9880.0,4.0,5.0,10702.0
volkswagen,tiguan,2006.0,1.4,electric,automatic,158390.0,3.0,3.0,7632.0
ford,focus,2007.0,4.5,hybrid,semi-automatic,904.0,3.0,4.0,11681.0
honda,civic,2019.0,2.5,hybrid,manual,131432.0,4.0,5.0,10671.0
volkswagen,passat,2014.0,4.5,hybrid,semi-automatic,174030.0,4.0,3.0,10319.0
toyota,corolla,2010.0,2.2,petrol,manual,299385.0,3.0,1.0,3312.0
bmw,3 series,2012.0,2.7,electric,manual,153829.0,4.0,4.0,9323.0
volkswagen,passat,2015.0,3.9,diesel,semi-automatic,258572.0,5.0,4.0,7328.0
toyota,corolla,2012.0,1.8,diesel,semi-automatic,245309.0,3.0,5.0,4593.0
hyundai,tucson,2019.0,1.5,hybrid,automatic,156595.0,2.0,1.0,10668.0
kia,optima,2020.0,3.4,petrol,manual,243546.0,3.0,2.0,8629.0
volkswagen,golf,2008.0,2.9,petrol,semi-automatic,83358.0,5.0,4.0,7732.0
audi,a3,2015.0,3.8,hybrid,automatic,206636.0,2.0,2.0,10767.0
kia,sportage,2023.0,4.8,petrol,semi-automatic,114120.0,4.0,5.0,13517.0
toyota,corolla,2013.0,1.5,hybrid,semi-automatic,79587.0,4.0,3.0,8908.0
chevrolet,impala,2011.0,2.2,electric,automatic,14245.0,3.0,1.0,12815.0
kia,optima,2016.0,1.3,electric,manual,3066.0,5.0,4.0,12138.0
hyundai,elantra,2003.0,3.6,hybrid,automatic,249838.0,4.0,3.0,6103.0
volkswagen,golf,2020.0,4.4,diesel,manual,294239.0,2.0,3.0,8615.0
kia,optima,2017.0,2.0,petrol,automatic,107656.0,2.0,5.0,10546.0
kia,rio,2020.0,4.9,petrol,semi-automatic,221594.0,5.0,5.0,10568.0
chevrolet,malibu,2023.0,2.6,hybrid,manual,241277.0,3.0,1.0,9774.0
bmw,x5,2003.0,4.6,electric,automatic,437.0,3.0,2.0,13091.0
audi,q5,2014.0,1.7,diesel,manual,202918.0,3.0,3.0,5941.0
toyota,rav4,2000.0,2.1,petrol,semi-automatic,220704.0,3.0,4.0,2000.0
volkswagen,tiguan,2017.0,4.4,diesel,manual,231171.0,2.0,5.0,8976.0
chevrolet,impala,2002.0,3.5,electric,automatic,2288.0,3.0,5.0,11654.0
kia,rio,2012.0,3.0,hybrid,manual,89882.0,5.0,5.0,9902.0
audi,a3,2021.0,3.1,hybrid,automatic,7341.0,5.0,4.0,15853.0
chevrolet,impala,2007.0,2.2,diesel,manual,71850.0,3.0,2.0,6963.0
kia,sportage,2019.0,2.5,diesel,manual,31834.0,4.0,3.0,11663.0
mercedes,e-class,2007.0,4.2,diesel,automatic,54454.0,2.0,2.0,10810.0
honda,civic,2022.0,2.0,hybrid,manual,188473.0,2.0,5.0,9930.0
mercedes,e-class,2021.0,2.9,electric,manual,266532.0,2.0,3.0,9969.0
volkswagen,golf,2002.0,1.3,hybrid,manual,134865.0,5.0,5.0,4302.0
kia,optima,2010.0,4.2,electric,manual,172471.0,4.0,1.0,9850.0
hyundai,elantra,2014.0,2.0,electric,automatic,289946.0,2.0,1.0,8001.0
chevrolet,malibu,2011.0,1.7,diesel,manual,241494.0,4.0,1.0,4270.0
audi,q5,2004.0,2.9,diesel,manual,133338.0,3.0,1.0,5533.0
mercedes,c-class,2021.0,4.3,electric,manual,230823.0,5.0,1.0,12083.0
ford,fiesta,2017.0,4.7,hybrid,manual,51156.0,4.0,3.0,13876.0
honda,cr-v,2005.0,2.7,petrol,semi-automatic,7234.0,4.0,4.0,8155.0
toyota,corolla,2005.0,1.4,diesel,semi-automatic,264092.0,3.0,1.0,2000.0
hyundai,sonata,2007.0,1.8,petrol,manual,180423.0,3.0,3.0,4391.0
ford,fiesta,2013.0,2.2,hybrid,semi-automatic,83519.0,2.0,3.0,9529.0
mercedes,e-class,2018.0,1.8,diesel,semi-automatic,209216.0,3.0,3.0,7115.0
chevrolet,impala,2009.0,2.2,electric,semi-automatic,188173.0,3.0,5.0,7236.0
toyota,rav4,2001.0,1.7,electric,automatic,184210.0,2.0,3.0,5915.0
bmw,x5,2012.0,1.1,diesel,semi-automatic,235097.0,4.0,2.0,4098.0
volkswagen,tiguan,2002.0,4.7,electric,manual,92327.0,2.0,4.0,9553.0
hyundai,sonata,2015.0,4.2,electric,semi-automatic,39016.0,3.0,3.0,14019.0
chevrolet,impala,2019.0,2.3,diesel,semi-automatic,197549.0,2.0,3.0,8149.0
kia,rio,2016.0,4.1,petrol,semi-automatic,90811.0,3.0,4.0,11183.0
chevrolet,equinox,2021.0,4.1,hybrid,automatic,192897.0,5.0,3.0,13142.0
hyundai,tucson,2016.0,2.9,hybrid,semi-automatic,218335.0,4.0,2.0,8433.0
audi,a4,2002.0,3.6,electric,manual,172993.0,4.0,1.0,6840.0
chevrolet,malibu,2009.0,4.7,electric,automatic,287375.0,3.0,5.0,9252.0
mercedes,c-class,2014.0,4.9,hybrid,automatic,284339.0,5.0,2.0,10013.0
chevrolet,impala,2015.0,3.9,hybrid,manual,268167.0,3.0,3.0,8136.0
honda,cr-v,2010.0,4.4,hybrid,automatic,209455.0,3.0,5.0,9810.0
bmw,5 series,2014.0,2.1,diesel,automatic,247483.0,4.0,4.0,6950.0
ford,explorer,2020.0,4.9,diesel,automatic,113616.0,3.0,3.0,14227.0
chevrolet,malibu,2001.0,4.5,diesel,automatic,13424.0,3.0,5.0,10131.0
hyundai,sonata,2004.0,2.4,petrol,manual,40005.0,2.0,1.0,6899.0
audi,q5,2007.0,3.2,petrol,manual,53874.0,5.0,4.0,8322.0
bmw,5 series,2010.0,4.8,electric,semi-automatic,224853.0,2.0,1.0,9402.0
honda,cr-v,2015.0,4.5,electric,automatic,174315.0,4.0,4.0,13113.0
audi,q5,2008.0,4.3,diesel,semi-automatic,270670.0,3.0,2.0,5386.0
toyota,camry,2009.0,4.2,hybrid,manual,259739.0,4.0,1.0,6805.0
hyundai,elantra,2007.0,3.7,petrol,manual,126660.0,5.0,2.0,7366.0
honda,civic,2020.0,4.7,electric,automatic,183276.0,3.0,5.0,14634.0
volkswagen,golf,2006.0,1.4,electric,semi-automatic,291291.0,4.0,4.0,3474.0
bmw,5 series,2011.0,3.3,hybrid,semi-automatic,122967.0,3.0,3.0,9240.0
volkswagen,golf,2002.0,3.1,hybrid,semi-automatic,80423.0,3.0,3.0,7191.0
chevrolet,malibu,2005.0,3.9,hybrid,manual,258964.0,2.0,3.0,5320.0
honda,accord,2006.0,4.1,petrol,manual,53559.0,2.0,1.0,8928.0
chevrolet,equinox,2005.0,2.1,electric,manual,23508.0,3.0,2.0,9229.0
toyota,corolla,2014.0,2.6,electric,semi-automatic,190357.0,5.0,4.0,9092.0
bmw,5 series,2003.0,3.7,diesel,semi-automatic,98183.0,2.0,4.0,6736.0
audi,a3,2018.0,4.1,diesel,manual,194680.0,4.0,1.0,9706.0
chevrolet,impala,2004.0,3.4,diesel,manual,220116.0,4.0,3.0,4297.0
chevrolet,malibu,2004.0,2.0,electric,automatic,218600.0,2.0,1.0,6428.0
ford,fiesta,2016.0,2.4,electric,manual,242797.0,2.0,3.0,8444.0
kia,sportage,2010.0,1.3,hybrid,semi-automatic,195406.0,3.0,1.0,5491.0
chevrolet,impala,2011.0,1.7,petrol,manual,205613.0,5.0,5.0,4987.0
kia,optima,2021.0,4.0,electric,semi-automatic,39843.0,4.0,5.0,15603.0
chevrolet,impala,2004.0,3.2,petrol,manual,74305.0,3.0,5.0,7013.0
ford,focus,2003.0,3.2,hybrid,manual,247360.0,4.0,1.0,4252.0
ford,explorer,2010.0,3.0,electric,manual,9463.0,4.0,4.0,11910.0
chevrolet,malibu,2019.0,2.5,hybrid,semi-automatic,65264.0,2.0,5.0,11994.0
honda,cr-v,2016.0,3.6,diesel,manual,85010.0,4.0,1.0,10799.0
ford,fiesta,2009.0,2.7,petrol,semi-automatic,181856.0,2.0,1.0,5862.0
hyundai,elantra,2009.0,3.4,petrol,semi-automatic,83750.0,5.0,4.0,8525.0
toyota,camry,2014.0,1.8,electric,manual,142119.0,4.0,3.0,9257.0
audi,q5,2014.0,4.4,petrol,automatic,97537.0,4.0,3.0,12249.0
chevrolet,impala,2017.0,3.0,electric,automatic,20308.0,3.0,4.0,15293.0
honda,civic,2011.0,4.5,electric,manual,204561.0,5.0,2.0,9808.0
chevrolet,impala,2020.0,4.9,hybrid,automatic,268777.0,2.0,5.0,12124.0
volkswagen,golf,2019.0,3.3,electric,manual,64548.0,3.0,1.0,13809.0
mercedes,e-class,2011.0,1.4,electric,semi-automatic,208998.0,2.0,4.0,6620.0
honda,cr-v,2000.0,1.3,electric,manual,263968.0,4.0,1.0,2120.0
honda,cr-v,2020.0,4.3,electric,semi-automatic,20484.0,3.0,2.0,15990.0
audi,a4,2017.0,3.3,hybrid,automatic,95902.0,4.0,2.0,13081.0
audi,a3,2006.0,1.4,electric,automatic,103578.0,2.0,4.0,8728.0
bmw,5 series,2005.0,4.3,hybrid,semi-automatic,80192.0,3.0,5.0,9296.0
volkswagen,tiguan,2005.0,1.9,electric,manual,51361.0,4.0,3.0,8472.0
ford,focus,2022.0,3.7,electric,automatic,207358.0,2.0,3.0,13752.0
chevrolet,malibu,2013.0,2.7,electric,automatic,232392.0,5.0,5.0,9552.0
ford,explorer,2002.0,4.6,diesel,automatic,222292.0,4.0,3.0,6354.0
honda,accord,2010.0,1.4,diesel,semi-automatic,288198.0,2.0,2.0,2736.0
mercedes,c-class,2012.0,2.6,electric,automatic,67976.0,4.0,5.0,12440.0
honda,civic,2001.0,4.0,hybrid,automatic,1383.0,4.0,4.0,10872.0
toyota,camry,2005.0,3.8,diesel,semi-automatic,262618.0,3.0,1.0,4147.0
honda,accord,2018.0,1.5,diesel,semi-automatic,125435.0,4.0,2.0,8491.0
toyota,rav4,2021.0,1.8,hybrid,automatic,230631.0,2.0,3.0,10087.0
bmw,3 series,2008.0,1.5,petrol,manual,154191.0,5.0,5.0,4916.0
honda,civic,2005.0,2.2,diesel,automatic,212060.0,5.0,4.0,5058.0
ford,focus,2009.0,3.6,diesel,manual,222222.0,4.0,1.0,5955.0
mercedes,gla,2010.0,3.4,electric,automatic,212166.0,2.0,2.0,9756.0
honda,cr-v,2017.0,3.2,hybrid,automatic,93604.0,4.0,5.0,13027.0
chevrolet,impala,2010.0,4.5,diesel,manual,202890.0,3.0,4.0,7542.0
toyota,rav4,2014.0,4.1,petrol,manual,133938.0,3.0,3.0,9721.0
mercedes,gla,2023.0,1.6,hybrid,semi-automatic,198863.0,4.0,3.0,9622.0
mercedes,gla,2009.0,3.1,petrol,manual,31670.0,3.0,2.0,9266.0
ford,explorer,2000.0,3.3,diesel,manual,92704.0,2.0,1.0,5545.0
kia,rio,2016.0,3.5,hybrid,manual,147604.0,4.0,3.0,10447.0
honda,accord,2021.0,1.9,hybrid,semi-automatic,24244.0,4.0,4.0,12815.0
chevrolet,impala,2019.0,3.0,hybrid,manual,34648.0,2.0,5.0,13107.0
honda,accord,2016.0,4.1,electric,manual,139325.0,5.0,3.0,12213.0
hyundai,elantra,2006.0,4.5,diesel,manual,292614.0,4.0,2.0,4547.0
audi,a4,2010.0,1.5,diesel,automatic,93634.0,3.0,3.0,8227.0
bmw,5 series,2011.0,3.1,petrol,semi-automatic,168566.0,2.0,5.0,7128.0
chevrolet,malibu,2011.0,3.1,electric,automatic,225747.0,3.0,2.0,9485.0
bmw,3 series,2011.0,1.2,hybrid,automatic,201386.0,5.0,3.0,7072.0
hyundai,sonata,2010.0,1.8,diesel,semi-automatic,264223.0,3.0,1.0,3615.0
bmw,3 series,2014.0,3.1,electric,automatic,174169.0,2.0,2.0,11416.0
toyota,rav4,2014.0,1.1,hybrid,manual,291608.0,4.0,3.0,4567.0
ford,explorer,2021.0,3.9,petrol,automatic,128902.0,2.0,4.0,13221.0
ford,focus,2016.0,2.9,diesel,automatic,120127.0,4.0,5.0,10897.0
ford,fiesta,2023.0,3.0,diesel,semi-automatic,296982.0,2.0,5.0,8060.0
toyota,corolla,2008.0,4.3,petrol,automatic,60987.0,4.0,3.0,11080.0
toyota,camry,2014.0,1.5,hybrid,manual,294361.0,3.0,1.0,4912.0
kia,optima,2006.0,4.6,petrol,semi-automatic,289058.0,4.0,2.0,4718.0
honda,accord,2012.0,4.4,electric,automatic,192668.0,4.0,2.0,11746.0
bmw,5 series,2009.0,1.7,diesel,manual,59558.0,4.0,2.0,7308.0
mercedes,c-class,2015.0,3.5,diesel,automatic,217659.0,2.0,3.0,9246.0
honda,accord,2010.0,1.5,hybrid,semi-automatic,91828.0,3.0,5.0,7763.0
hyundai,tucson,2010.0,2.1,petrol,semi-automatic,44690.0,3.0,4.0,8306.0
bmw,3 series,2017.0,3.7,diesel,manual,182293.0,2.0,4.0,9254.0
bmw,x5,2023.0,3.2,petrol,semi-automatic,226042.0,4.0,5.0,9679.0
chevrolet,malibu,2001.0,4.0,petrol,manual,156848.0,5.0,5.0,5263.0
audi,q5,2023.0,1.2,diesel,semi-automatic,11565.0,4.0,4.0,11968.0
kia,optima,2014.0,1.4,diesel,manual,86788.0,5.0,4.0,7964.0
hyundai,elantra,2021.0,4.4,hybrid,automatic,139803.0,3.0,4.0,14503.0
honda,accord,2005.0,1.7,diesel,automatic,237985.0,5.0,1.0,4040.0
mercedes,e-class,2014.0,2.6,diesel,manual,166129.0,2.0,2.0,7577.0
volkswagen,passat,2019.0,3.5,petrol,automatic,241961.0,3.0,1.0,9960.0
chevrolet,equinox,2022.0,1.1,hybrid,semi-automatic,235673.0,3.0,2.0,8086.0
honda,cr-v,2015.0,3.8,hybrid,semi-automatic,234430.0,3.0,1.0,8711.0
volkswagen,tiguan,2005.0,4.7,petrol,manual,150442.0,3.0,5.0,7291.0
toyota,rav4,2012.0,2.2,petrol,semi-automatic,184186.0,2.0,5.0,6216.0
kia,sportage,2023.0,1.7,petrol,semi-automatic,52144.0,4.0,1.0,11657.0
mercedes,e-class,2013.0,2.9,diesel,manual,116858.0,4.0,3.0,8562.0
honda,cr-v,2013.0,4.5,diesel,manual,37452.0,3.0,2.0,11750.0
ford,explorer,2002.0,1.6,diesel,manual,12478.0,5.0,5.0,6050.0
toyota,camry,2000.0,1.2,hybrid,semi-automatic,85386.0,3.0,4.0,4592.0
hyundai,tucson,2007.0,3.4,diesel,manual,200597.0,4.0,1.0,5588.0
audi,a4,2000.0,1.8,diesel,automatic,44891.0,2.0,3.0,6502.0
toyota,rav4,2018.0,3.0,petrol,automatic,39526.0,5.0,3.0,13209.0
chevrolet,malibu,2005.0,1.5,electric,manual,42171.0,3.0,4.0,8256.0
honda,cr-v,2020.0,4.0,hybrid,automatic,138575.0,2.0,4.0,13828.0
bmw,3 series,2022.0,2.5,hybrid,automatic,73285.0,5.0,3.0,14234.0
toyota,camry,2007.0,2.2,petrol,automatic,67973.0,2.0,1.0,8540.0
mercedes,e-class,2008.0,5.0,electric,manual,50096.0,2.0,2.0,12498.0
hyundai,sonata,2006.0,1.9,hybrid,semi-automatic,13435.0,3.0,5.0,8531.0
kia,rio,2000.0,3.5,diesel,manual,202264.0,5.0,4.0,3554.0
volkswagen,golf,2009.0,2.2,electric,semi-automatic,161642.0,3.0,1.0,7767.0
honda,cr-v,2021.0,4.6,hybrid,automatic,173195.0,3.0,3.0,14036.0
toyota,corolla,2006.0,3.7,hybrid,automatic,28336.0,5.0,5.0,11533.0
kia,rio,2011.0,3.4,petrol,semi-automatic,194364.0,2.0,5.0,6912.0
audi,a4,2011.0,3.6,petrol,manual,91365.0,2.0,2.0,9172.0
volkswagen,tiguan,2023.0,4.1,hybrid,automatic,72819.0,3.0,4.0,16143.0
hyundai,tucson,2015.0,3.3,petrol,automatic,31069.0,3.0,5.0,12778.0
volkswagen,passat,2005.0,2.1,hybrid,automatic,165428.0,3.0,1.0,6891.0
audi,a3,2004.0,4.6,petrol,automatic,20308.0,3.0,4.0,10993.0
mercedes,c-class,2000.0,4.1,petrol,semi-automatic,70784.0,4.0,2.0,6784.0
